# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the PhaseTransitionKinetics material model. This table is for olivine <==> wadsleyite evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa), temperature (K), density a (kg/m3), density b (kg/m3), thermal expansivity a (1/K), thermal expansivity b (1/K), specific heat a (J/K/kg), specific heat b (J/K/kg), compressibility a (1/Pa), compressibility b (1/Pa), seismic Vp a (m/s), seismic Vp b (m/s), seismic dVp/dT a (m/s/K), seismic dVp/dT b (m/s/K), seismic Vs a (m/s), seismic Vs b (m/s), seismic dVs/dT a (m/s/K), seismic dVs/dT b (m/s/K), molar internal energy a (J/mol), molar internal energy b (J/mol), molar Gibbs a (J/mol), molar Gibbs b (J/mol), molar entropy a (J/mol), molar entropy b (J/mol), molar volume a (m^3/mol), molar volume b (m^3/mol), delta density (kg/m3), delta thermal expansivity (1/K), delta specific heat (J/K/kg), delta compressibility (1/Pa), delta internal energy (J/mol), delta molar Gibbs (J/mol), delta molar entropy (J/K/mol), delta molar volume (m^3/mol)
pressure	temperature	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
3.5632073800e+10	1.9589450138e+03	4.0921653501e+03	4.2599328365e+03	1.3459571978e-05	1.6396623234e-05	1.1485813388e+03	1.1599896156e+03	3.9799315395e-12	3.5474183477e-12	9.4764278425e+03	1.0234545816e+04	-3.3426945938e-01	-3.3062111626e-01	4.6153776575e+03	5.3785906249e+03	-3.1052127953e-01	-2.8197350214e-01	-1.5348312922e+06	-1.5359508082e+06	-9.5736283304e+05	-9.9697596351e+05	3.8667418821e+02	3.7948667168e+02	3.7464615157e-05	3.5989158957e-05	1.6776748641e+02	2.9370512560e-06	1.1408276801e+01	-4.3251319183e-13	-1.1195159379e+03	-3.9613130470e+04	-7.1875165301e+00	-1.4754561998e-06
3.5904073600e+10	1.9610980039e+03	4.0965539411e+03	4.2640108282e+03	1.3389660336e-05	1.6324767487e-05	1.1484569809e+03	1.1598273750e+03	3.9637460636e-12	3.5348819077e-12	9.4875421751e+03	1.0245200661e+04	-3.3347052882e-01	-3.2967007897e-01	4.6174975484e+03	5.3818689714e+03	-3.1031916115e-01	-2.8153439333e-01	-1.5332846188e+06	-1.5346506031e+06	-9.4801049493e+05	-9.8800867296e+05	3.8673087726e+02	3.7952192794e+02	3.7424479747e-05	3.5954739839e-05	1.6745688712e+02	2.9351071511e-06	1.1370394033e+01	-4.2886415599e-13	-1.3659843434e+03	-3.9998178025e+04	-7.2089493254e+00	-1.4697399076e-06
3.6176073400e+10	1.9632525955e+03	4.1009289386e+03	4.2680777326e+03	1.3320460513e-05	1.6253583358e-05	1.1483342828e+03	1.1596670812e+03	3.9477044037e-12	3.5224436869e-12	9.4986125289e+03	1.0255816008e+04	-3.3268019759e-01	-3.2872834112e-01	4.6196003013e+03	5.3851285140e+03	-3.1012071594e-01	-2.8109995692e-01	-1.5317329684e+06	-1.5333452110e+06	-9.3866978736e+05	-9.7905140729e+05	3.8678833068e+02	3.7955793969e+02	3.7384554157e-05	3.5920479805e-05	1.6714879398e+02	2.9331228446e-06	1.1332798399e+01	-4.2526071679e-13	-1.6122425968e+03	-4.0381619929e+04	-7.2303909957e+00	-1.4640743520e-06
3.6448073200e+10	1.9654032935e+03	4.1052907552e+03	4.2721340130e+03	1.3251954978e-05	1.6183052422e-05	1.1482130765e+03	1.1595085122e+03	3.9318034036e-12	3.5101013769e-12	9.5096411250e+03	1.0266393989e+04	-3.3189821514e-01	-3.2779560925e-01	4.6216877715e+03	5.3883709505e+03	-3.0992575794e-01	-2.8066999015e-01	-1.5301772620e+06	-1.5320355402e+06	-9.2933852959e+05	-9.7010203925e+05	3.8684604715e+02	3.7959420171e+02	3.7344833568e-05	3.5886374241e-05	1.6684325785e+02	2.9310974438e-06	1.1295435605e+01	-4.2170202672e-13	-1.8582782669e+03	-4.0763509657e+04	-7.2518454394e+00	-1.4584593268e-06
3.6720073000e+10	1.9675221651e+03	4.1096410123e+03	4.2761816725e+03	1.3184100781e-05	1.6113121308e-05	1.1480926325e+03	1.1593506728e+03	3.9160353156e-12	3.4978483064e-12	9.5206375914e+03	1.0276944043e+04	-3.3112387675e-01	-3.2687096334e-01	4.6237687575e+03	5.3916042553e+03	-3.0973357460e-01	-2.8024373999e-01	-1.5286219625e+06	-1.5307260090e+06	-9.2000585896e+05	-9.6114992314e+05	3.8690152056e+02	3.7962818438e+02	3.7305302225e-05	3.5852405661e-05	1.6654066016e+02	2.9290205272e-06	1.1258040323e+01	-4.1818700917e-13	-2.1040464211e+03	-4.1144064173e+04	-7.2733361802e+00	-1.4528965643e-06
3.6992072800e+10	1.9696423895e+03	4.1139780081e+03	4.2802184907e+03	1.3116926405e-05	1.6043834206e-05	1.1479737681e+03	1.1591946946e+03	3.9004052576e-12	3.4856899532e-12	9.5315912764e+03	1.0287455582e+04	-3.3035774599e-01	-3.2595522647e-01	4.6258331175e+03	5.3948192530e+03	-3.0954490005e-01	-2.7982197199e-01	-1.5270618775e+06	-1.5294114655e+06	-9.1068455485e+05	-9.5220761171e+05	3.8695771738e+02	3.7966288441e+02	3.7265974611e-05	3.5818592049e-05	1.6624048259e+02	2.9269078009e-06	1.1220926481e+01	-4.1471530448e-13	-2.3495880046e+03	-4.1523056861e+04	-7.2948329650e+00	-1.4473825616e-06
3.7264072600e+10	1.9717639679e+03	4.1183018514e+03	4.2842445479e+03	1.3050421405e-05	1.5975181998e-05	1.1478564566e+03	1.1590405485e+03	3.8849113393e-12	3.4736251608e-12	9.5425025602e+03	1.0297928924e+04	-3.2959969554e-01	-3.2504826946e-01	4.6278809967e+03	5.3980160929e+03	-3.0935968192e-01	-2.7940462359e-01	-1.5254970570e+06	-1.5280919557e+06	-9.0137456427e+05	-9.4327506509e+05	3.8701462906e+02	3.7969829413e+02	3.7226848719e-05	3.5784932042e-05	1.6594269650e+02	2.9247605929e-06	1.1184091902e+01	-4.1128617849e-13	-2.5948987011e+03	-4.1900500820e+04	-7.3163349276e+00	-1.4419166762e-06
3.7536072400e+10	1.9738777578e+03	4.1226131391e+03	4.2882605471e+03	1.2984565314e-05	1.5907141697e-05	1.1477404448e+03	1.1588878940e+03	3.8695498540e-12	3.4616510370e-12	9.5533748245e+03	1.0308367343e+04	-3.2884941746e-01	-3.2414971371e-01	4.6299153656e+03	5.4011974730e+03	-3.0917765510e-01	-2.7899141113e-01	-1.5239289933e+06	-1.5267689538e+06	-8.9207229543e+05	-9.3434877150e+05	3.8707143204e+02	3.7973358290e+02	3.7187918155e-05	3.5751419093e-05	1.6564740802e+02	2.9225763821e-06	1.1147449143e+01	-4.0789881708e-13	-2.8399605028e+03	-4.2276476071e+04	-7.3378491427e+00	-1.4364990617e-06
3.7808072200e+10	1.9759574927e+03	4.1269133718e+03	4.2922683463e+03	1.2919319325e-05	1.5839664966e-05	1.1476250617e+03	1.1587358149e+03	3.8543137642e-12	3.4497615091e-12	9.5642170369e+03	1.0318779612e+04	-3.2810627201e-01	-3.2325872391e-01	4.6319444768e+03	5.4043708450e+03	-3.0899815859e-01	-2.7858164293e-01	-1.5223618790e+06	-1.5254466072e+06	-8.8276752594e+05	-9.2541871522e+05	3.8712578200e+02	3.7976638467e+02	3.7149168443e-05	3.5718037092e-05	1.6535497447e+02	2.9203456410e-06	1.1110753206e+01	-4.0455225510e-13	-3.0847281105e+03	-4.2651189276e+04	-7.3593973328e+00	-1.4311313515e-06
3.8080072000e+10	1.9780387672e+03	4.1312007415e+03	4.2962655870e+03	1.2854713858e-05	1.5772798358e-05	1.1475111701e+03	1.1585855052e+03	3.8392085529e-12	3.4379623670e-12	9.5750178317e+03	1.0329154469e+04	-3.2737085987e-01	-3.2237616693e-01	4.6339574588e+03	5.4075264079e+03	-3.0882197810e-01	-2.7817612967e-01	-1.5207901428e+06	-1.5241193933e+06	-8.7347397944e+05	-9.1649837204e+05	3.8718084733e+02	3.7979989958e+02	3.7110614950e-05	3.5684805070e-05	1.6506484549e+02	2.9180845005e-06	1.1074335159e+01	-4.0124618592e-13	-3.3292504943e+03	-4.3024392602e+04	-7.3809477545e+00	-1.4258098804e-06
3.8352071800e+10	1.9801215829e+03	4.1354753519e+03	4.3002523461e+03	1.2790739268e-05	1.5706533393e-05	1.1473987453e+03	1.1584369380e+03	3.8242324614e-12	3.4262525259e-12	9.5857775694e+03	1.0339492212e+04	-3.2664306460e-01	-3.2150192272e-01	4.6359544492e+03	5.4106643037e+03	-3.0864906546e-01	-2.7777481310e-01	-1.5192138316e+06	-1.5227873555e+06	-8.6419160513e+05	-9.0758770359e+05	3.8723661997e+02	3.7983412033e+02	3.7072255776e-05	3.5651721727e-05	1.6477699422e+02	2.9157941252e-06	1.1038192765e+01	-3.9797993556e-13	-3.5735239326e+03	-4.3396098464e+04	-7.4024996376e+00	-1.4205340487e-06
3.8624071600e+10	1.9821959603e+03	4.1397378615e+03	4.3042293712e+03	1.2727374931e-05	1.5640846989e-05	1.1472875190e+03	1.1582897524e+03	3.8093817108e-12	3.4146290674e-12	9.5964999352e+03	1.0349796340e+04	-3.2593286358e-01	-3.2063560777e-01	4.6379386767e+03	5.4137874409e+03	-3.0848109216e-01	-2.7737739858e-01	-1.5176345570e+06	-1.5214520944e+06	-8.5491648708e+05	-8.9868288029e+05	3.8729220536e+02	3.7986814555e+02	3.7034084072e-05	3.5618780223e-05	1.6449150971e+02	2.9134720577e-06	1.1002233404e+01	-3.9475264339e-13	-3.8175373521e+03	-4.3766393214e+04	-7.4240598133e+00	-1.4153038499e-06
3.8896071400e+10	1.9842436237e+03	4.1439892293e+03	4.3081979571e+03	1.2664593875e-05	1.5575704613e-05	1.1471770317e+03	1.1581433173e+03	3.7946514556e-12	3.4030876267e-12	9.6071909624e+03	1.0360072964e+04	-3.2520866886e-01	-3.1977663039e-01	4.6399158584e+03	5.4169010087e+03	-3.0831165745e-01	-2.7698340111e-01	-1.5160552724e+06	-1.5201165014e+06	-8.4564149405e+05	-8.8977691973e+05	3.8734598152e+02	3.7990033575e+02	3.6996090365e-05	3.5585969244e-05	1.6420872782e+02	2.9111107379e-06	1.0966285581e+01	-3.9156382887e-13	-4.0612290018e+03	-4.4135425680e+04	-7.4456457630e+00	-1.4101211211e-06
3.9168071200e+10	1.9862996757e+03	4.1482277912e+03	4.3121558116e+03	1.2602423581e-05	1.5511150350e-05	1.1470681134e+03	1.1579987861e+03	3.7800465966e-12	3.3916337058e-12	9.6178397688e+03	1.0370311106e+04	-3.2450230443e-01	-3.1892581635e-01	4.6418753380e+03	5.4199954015e+03	-3.0814752715e-01	-2.7659360309e-01	-1.5144704621e+06	-1.5187751397e+06	-8.3638017017e+05	-8.8088311770e+05	3.8740105426e+02	3.7993383005e+02	3.6958288627e-05	3.5553307139e-05	1.6392802040e+02	2.9087267689e-06	1.0930672739e+01	-3.8841289083e-13	-4.3046775556e+03	-4.4502947523e+04	-7.4672242059e+00	-1.4049814888e-06
3.9440071000e+10	1.9883727218e+03	4.1524531939e+03	4.3161024385e+03	1.2540863989e-05	1.5447188419e-05	1.1469609457e+03	1.1578564152e+03	3.7655671202e-12	3.3802678129e-12	9.6284439173e+03	1.0380508333e+04	-3.2380331433e-01	-3.1808327481e-01	4.6438146113e+03	5.4230683860e+03	-3.0798682050e-01	-2.7620814937e-01	-1.5128788175e+06	-1.5174267106e+06	-8.2713580126e+05	-8.7200470692e+05	3.8745817512e+02	3.7996938752e+02	3.6920681063e-05	3.5520797337e-05	1.6364924455e+02	2.9063244295e-06	1.0895469484e+01	-3.8529930724e-13	-4.5478930880e+03	-4.4868905658e+04	-7.4887876007e+00	-1.3998837262e-06
3.9712070800e+10	1.9904334917e+03	4.1566670143e+03	4.3200398663e+03	1.2479876414e-05	1.5383768737e-05	1.1468548036e+03	1.1577152096e+03	3.7512060023e-12	3.3689836238e-12	9.6390130926e+03	1.0390674255e+04	-3.2311104358e-01	-3.1724812687e-01	4.6457427737e+03	5.4261281879e+03	-3.0782882193e-01	-2.7582629767e-01	-1.5112850099e+06	-1.5160758183e+06	-8.1789699821e+05	-8.6313052877e+05	3.8751474753e+02	3.8000438625e+02	3.6883252729e-05	3.5488422502e-05	1.6337285199e+02	2.9038923222e-06	1.0860406077e+01	-3.8222237858e-13	-4.7908084360e+03	-4.5233530564e+04	-7.5103612749e+00	-1.3948302274e-06
3.9984070600e+10	1.9924687059e+03	4.1608701365e+03	4.3239690371e+03	1.2419437552e-05	1.5320865512e-05	1.1467493500e+03	1.1575747165e+03	3.7369588859e-12	3.3577778554e-12	9.6495521667e+03	1.0400813317e+04	-3.2242515746e-01	-3.1641993726e-01	4.6476640969e+03	5.4291785805e+03	-3.0767318911e-01	-2.7544769355e-01	-1.5096911406e+06	-1.5147245692e+06	-8.0865856331e+05	-8.5425549797e+05	3.8756959317e+02	3.8003764089e+02	3.6845994941e-05	3.5456174335e-05	1.6309890057e+02	2.9014279594e-06	1.0825366504e+01	-3.7918103050e-13	-5.0334286584e+03	-4.5596934660e+04	-7.5319522789e+00	-1.3898206055e-06
4.0256070400e+10	1.9945053139e+03	4.1650611091e+03	4.3278882247e+03	1.2359569147e-05	1.5258510036e-05	1.1466452157e+03	1.1574358032e+03	3.7228298171e-12	3.3466544134e-12	9.6600523844e+03	1.0410917223e+04	-3.2174794007e-01	-3.1559930143e-01	4.6495703392e+03	5.4322122508e+03	-3.0752084959e-01	-2.7507291715e-01	-1.5080930477e+06	-1.5133688026e+06	-7.9943089008e+05	-8.4538981757e+05	3.8762509213e+02	3.8007155058e+02	3.6808919721e-05	3.5424066436e-05	1.6282711562e+02	2.8989408895e-06	1.0790587474e+01	-3.7617540364e-13	-5.2757549130e+03	-4.5958927496e+04	-7.5535415561e+00	-1.3848532855e-06
4.0528070200e+10	1.9965433169e+03	4.1692401027e+03	4.3317974992e+03	1.2300261864e-05	1.5196694980e-05	1.1465423771e+03	1.1572984466e+03	3.7088170128e-12	3.3356123442e-12	9.6705142616e+03	1.0420986244e+04	-3.2107613055e-01	-3.1478611576e-01	4.6514616597e+03	5.4352293271e+03	-3.0737117132e-01	-2.7470191806e-01	-1.5064907505e+06	-1.5120085576e+06	-7.9021393128e+05	-8.3653345157e+05	3.8768123501e+02	3.8010610879e+02	3.6772024691e-05	3.5392097629e-05	1.6255739652e+02	2.8964331164e-06	1.0756069535e+01	-3.7320466853e-13	-5.5178070645e+03	-4.6319520288e+04	-7.5751262241e+00	-1.3799270625e-06
4.0800070000e+10	1.9985711282e+03	4.1734077900e+03	4.3356976900e+03	1.2241496297e-05	1.5135397220e-05	1.1464405421e+03	1.1571622493e+03	3.6949169127e-12	3.3246486978e-12	9.6809418014e+03	1.0431024289e+04	-3.2041077809e-01	-3.1397998968e-01	4.6533417343e+03	5.4382331151e+03	-3.0722410504e-01	-2.7433438208e-01	-1.5048861181e+06	-1.5106456757e+06	-7.8100314691e+05	-8.2768195905e+05	3.8773699599e+02	3.8014028043e+02	3.6735303070e-05	3.5360260554e-05	1.6228990001e+02	2.8939009232e-06	1.0721707220e+01	-3.7026821482e-13	-5.7595576106e+03	-4.6678812145e+04	-7.5967155614e+00	-1.3750425165e-06
4.1072069800e+10	2.0005826201e+03	4.1775645673e+03	4.3395892592e+03	1.2183258842e-05	1.5074601768e-05	1.1463395513e+03	1.1570269967e+03	3.6811269999e-12	3.3137615445e-12	9.6913372551e+03	1.0441033514e+04	-3.1975167985e-01	-3.1318067846e-01	4.6552125599e+03	5.4412254067e+03	-3.0707947419e-01	-2.7397012516e-01	-1.5032801548e+06	-1.5092811464e+06	-7.7179611184e+05	-8.1883297328e+05	3.8779183310e+02	3.8017351921e+02	3.6698750559e-05	3.5328550894e-05	1.6202469181e+02	2.8913429256e-06	1.0687445377e+01	-3.6736545537e-13	-6.0009915341e+03	-4.7036861447e+04	-7.6183138923e+00	-1.3701996650e-06
4.1344069600e+10	2.0025956964e+03	4.1817096069e+03	4.3434710959e+03	1.2125559660e-05	1.5014326484e-05	1.1462398068e+03	1.1568932481e+03	3.6674491056e-12	3.3029531058e-12	9.7016951859e+03	1.0451008546e+04	-3.1909907060e-01	-3.1238853457e-01	4.6570687519e+03	5.4442014080e+03	-3.0693764662e-01	-2.7360951046e-01	-1.5016700823e+06	-1.5079122212e+06	-7.6259972052e+05	-8.0999326389e+05	3.8784731557e+02	3.8020740970e+02	3.6662373625e-05	3.5296977144e-05	1.6176148900e+02	2.8887668240e-06	1.0653441311e+01	-3.6449599977e-13	-6.2421388765e+03	-4.7393543374e+04	-7.6399058747e+00	-1.3653964805e-06
4.1616069400e+10	2.0046103588e+03	4.1858429978e+03	4.3473432672e+03	1.2068391121e-05	1.4954564531e-05	1.1461412891e+03	1.1567609819e+03	3.6538818083e-12	3.2922224850e-12	9.7120159008e+03	1.0460949646e+04	-3.1845285743e-01	-3.1160346167e-01	4.6589104270e+03	5.4471612416e+03	-3.0679858410e-01	-2.7325249096e-01	-1.5000559404e+06	-1.5065389376e+06	-7.5341392761e+05	-8.0116279619e+05	3.8790343666e+02	3.8024194569e+02	3.6626170661e-05	3.5265538186e-05	1.6150026941e+02	2.8861734096e-06	1.0619692814e+01	-3.6165932338e-13	-6.4829972314e+03	-4.7748868579e+04	-7.6614909685e+00	-1.3606324750e-06
4.1888069200e+10	2.0066092024e+03	4.1899657041e+03	4.3512069674e+03	1.2011729119e-05	1.4895286106e-05	1.1460435783e+03	1.1566296239e+03	3.6404206608e-12	3.2815658740e-12	9.7223052350e+03	1.0470862481e+04	-3.1781264081e-01	-3.1082494394e-01	4.6607430382e+03	5.4501097787e+03	-3.0666185802e-01	-2.7289863034e-01	-1.4984405060e+06	-1.5051640363e+06	-7.4423193497e+05	-7.9233491630e+05	3.8795866553e+02	3.8027558280e+02	3.6590132433e-05	3.5234223779e-05	1.6124126336e+02	2.8835569874e-06	1.0586045610e+01	-3.5885478677e-13	-6.7235303274e+03	-4.8102981325e+04	-7.6830827277e+00	-1.3559086534e-06
4.2160069000e+10	2.0085880734e+03	4.1940780112e+03	4.3550625200e+03	1.1955562852e-05	1.4836479756e-05	1.1459465656e+03	1.1564990288e+03	3.6270636472e-12	3.2709817814e-12	9.7325647721e+03	1.0480748551e+04	-3.1717826516e-01	-3.1005279838e-01	4.6625679656e+03	5.4530482528e+03	-3.0652734109e-01	-2.7254779610e-01	-1.4968244697e+06	-1.5037881961e+06	-7.3505208282e+05	-7.8350800797e+05	3.8801263711e+02	3.8030795329e+02	3.6554255689e-05	3.5203030794e-05	1.6098450881e+02	2.8809169040e-06	1.0552463129e+01	-3.5608186578e-13	-6.9637263530e+03	-4.8455925150e+04	-7.7046838138e+00	-1.3512248952e-06
4.2432068800e+10	2.0105673621e+03	4.1981789745e+03	4.3589086635e+03	1.1899904790e-05	1.4778166299e-05	1.1458507051e+03	1.1563698272e+03	3.6138130253e-12	3.2604728081e-12	9.7427883130e+03	1.0490601752e+04	-3.1655000745e-01	-3.0928743143e-01	4.6643790657e+03	5.4559712100e+03	-3.0639545639e-01	-2.7220040297e-01	-1.4952046621e+06	-1.5024082844e+06	-7.2588223553e+05	-7.7468978972e+05	3.8806713240e+02	3.8034085524e+02	3.6518547907e-05	3.5171968911e-05	1.6072968899e+02	2.8782615085e-06	1.0519122117e+01	-3.5334021718e-13	-7.2036223225e+03	-4.8807554191e+04	-7.7262771623e+00	-1.3465789950e-06
4.2704068600e+10	2.0125470686e+03	4.2022686785e+03	4.3627454615e+03	1.1844747879e-05	1.4720339385e-05	1.1457559788e+03	1.1562419993e+03	3.6006674715e-12	3.2500381142e-12	9.7529761478e+03	1.0500422331e+04	-3.1592777917e-01	-3.0852875392e-01	4.6661764494e+03	5.4588787662e+03	-3.0626616749e-01	-2.7185640731e-01	-1.4935811208e+06	-1.5010243369e+06	-7.1672234847e+05	-7.6588022715e+05	3.8812214520e+02	3.8037428292e+02	3.6483007568e-05	3.5141037072e-05	1.6047678304e+02	2.8755915050e-06	1.0486020495e+01	-3.5062935725e-13	-7.4432160949e+03	-4.9157878681e+04	-7.7478622841e+00	-1.3419704958e-06
4.2976068400e+10	2.0145278631e+03	4.2063471727e+03	4.3665729339e+03	1.1790085820e-05	1.4662993632e-05	1.1456623848e+03	1.1561155468e+03	3.5876257996e-12	3.2396769819e-12	9.7631283506e+03	1.0510210323e+04	-3.1531148243e-01	-3.0777669388e-01	4.6679600203e+03	5.4617708544e+03	-3.0613944535e-01	-2.7151578098e-01	-1.4919537780e+06	-1.4996362848e+06	-7.0757263751e+05	-7.5707954103e+05	3.8817772782e+02	3.8040828964e+02	3.6447633470e-05	3.5110234575e-05	1.6022576117e+02	2.8729078120e-06	1.0453161944e+01	-3.4794881766e-13	-7.6825068435e+03	-4.9506903523e+04	-7.7694381820e+00	-1.3373988947e-06
4.3248068200e+10	2.0165026748e+03	4.2104148884e+03	4.3703915945e+03	1.1735905373e-05	1.4606113911e-05	1.1455697465e+03	1.1559902302e+03	3.5746855436e-12	3.2293874525e-12	9.7732474276e+03	1.0519968141e+04	-3.1470091008e-01	-3.0703100017e-01	4.6697320493e+03	5.4646495058e+03	-3.0601509741e-01	-2.7117832686e-01	-1.4903237819e+06	-1.4982452595e+06	-6.9843031375e+05	-7.4828500750e+05	3.8823325823e+02	3.8044224821e+02	3.6412421118e-05	3.5079556759e-05	1.5997670608e+02	2.8702085378e-06	1.0420483717e+01	-3.4529809115e-13	-7.9214776147e+03	-4.9854693753e+04	-7.7910100268e+00	-1.3328643589e-06
4.3520068000e+10	2.0184788400e+03	4.2144715414e+03	4.3742010342e+03	1.1682206667e-05	1.4549703638e-05	1.1454782138e+03	1.1558662608e+03	3.5618466975e-12	3.2191699239e-12	9.7833313393e+03	1.0529693760e+04	-3.1409611080e-01	-3.0629176103e-01	4.6714903953e+03	5.4675128392e+03	-3.0589325479e-01	-2.7084416531e-01	-1.4886900159e+06	-1.4968501571e+06	-6.8929818125e+05	-7.3949938359e+05	3.8828937057e+02	3.8047679903e+02	3.6377372227e-05	3.5049006390e-05	1.5972949281e+02	2.8674969717e-06	1.0388047008e+01	-3.4267677365e-13	-8.1601411532e+03	-5.0201202339e+04	-7.8125715420e+00	-1.3283658364e-06
4.3792067800e+10	2.0204563602e+03	4.2185172347e+03	4.3780013141e+03	1.1628982822e-05	1.4493756862e-05	1.1453877693e+03	1.1557436197e+03	3.5491079489e-12	3.2090236028e-12	9.7933804287e+03	1.0539387418e+04	-3.1349700788e-01	-3.0555889287e-01	4.6732351873e+03	5.4703609656e+03	-3.0577388605e-01	-2.7051325536e-01	-1.4870525083e+06	-1.4954510113e+06	-6.8017619761e+05	-7.3072263657e+05	3.8834605827e+02	3.8051193654e+02	3.6342485160e-05	3.5018582454e-05	1.5948407935e+02	2.8647740396e-06	1.0355850417e+01	-3.4008434612e-13	-8.3985029746e+03	-5.0546438965e+04	-7.8341217293e+00	-1.3239027061e-06
4.4064067600e+10	2.0224162804e+03	4.2225529307e+03	4.3817936940e+03	1.1576211210e-05	1.4438244275e-05	1.1452979764e+03	1.1556217062e+03	3.5364651173e-12	3.1989447178e-12	9.8034007699e+03	1.0549055124e+04	-3.1290365589e-01	-3.0483188162e-01	4.6749722757e+03	5.4731991167e+03	-3.0565670197e-01	-2.7018514729e-01	-1.4854142862e+06	-1.4940507923e+06	-6.7105695808e+05	-7.2194752020e+05	3.8840167075e+02	3.8054599461e+02	3.6307750908e-05	3.4988274370e-05	1.5924076335e+02	2.8620330650e-06	1.0323729816e+01	-3.3752039951e-13	-8.6365060998e+03	-5.0890562115e+04	-7.8556761387e+00	-1.3194765372e-06
4.4336067400e+10	2.0243634482e+03	4.2265784952e+03	4.3855779175e+03	1.1523889753e-05	1.4383166666e-05	1.1452089309e+03	1.1555006578e+03	3.5239177609e-12	3.1889333273e-12	9.8133911837e+03	1.0558695596e+04	-3.1231533161e-01	-3.0411076583e-01	4.6767003110e+03	5.4760260748e+03	-3.0554151560e-01	-2.6985991132e-01	-1.4837746108e+06	-1.4926487797e+06	-6.6194230032e+05	-7.1317584462e+05	3.8845662682e+02	3.8057939725e+02	3.6273169935e-05	3.4958083720e-05	1.5899942225e+02	2.8592769127e-06	1.0291726885e+01	-3.3498443361e-13	-8.8741688439e+03	-5.1233544295e+04	-7.8772295634e+00	-1.3150862147e-06
4.4608067200e+10	2.0263113001e+03	4.2305933383e+03	4.3893531909e+03	1.1472024378e-05	1.4328535154e-05	1.1451209177e+03	1.1553808713e+03	3.5114669471e-12	3.1789908104e-12	9.8233476982e+03	1.0568304955e+04	-3.1173249405e-01	-3.0339577435e-01	4.6784152766e+03	5.4788383125e+03	-3.0542870421e-01	-2.6953779988e-01	-1.4821314087e+06	-1.4912429241e+06	-6.5283740042e+05	-7.0441269006e+05	3.8851208879e+02	3.8061331751e+02	3.6238746611e-05	3.4928016346e-05	1.5875985259e+02	2.8565107765e-06	1.0259953606e+01	-3.3247613670e-13	-9.1115153939e+03	-5.1575289637e+04	-7.8987712733e+00	-1.3107302647e-06
4.4880067000e+10	2.0282598367e+03	4.2345975368e+03	4.3931195727e+03	1.1420608985e-05	1.4274344188e-05	1.1450339215e+03	1.1552623295e+03	3.4991115166e-12	3.1691164214e-12	9.8332705762e+03	1.0577883425e+04	-3.1115506894e-01	-3.0268682973e-01	4.6801172725e+03	5.4816359355e+03	-3.0531823712e-01	-2.6921877494e-01	-1.4804847138e+06	-1.4898332580e+06	-6.4374221688e+05	-6.9565802431e+05	3.8856805106e+02	3.8064775018e+02	3.6204479568e-05	3.4898071282e-05	1.5852203587e+02	2.8537352028e-06	1.0228407969e+01	-3.2999509513e-13	-9.3485442240e+03	-5.1915807427e+04	-7.9203008844e+00	-1.3064082855e-06
4.5152066800e+10	2.0301917938e+03	4.2385919987e+03	4.3968782000e+03	1.1369622835e-05	1.4220567654e-05	1.1449475497e+03	1.1551444935e+03	3.4868475950e-12	3.1593067851e-12	9.8431654393e+03	1.0587436442e+04	-3.1058270195e-01	-3.0198347313e-01	4.6818116666e+03	5.4844236911e+03	-3.0520970565e-01	-2.6890243249e-01	-1.4788372694e+06	-1.4884224843e+06	-6.3464999922e+05	-6.8690524318e+05	3.8862301545e+02	3.8068118413e+02	3.6170360357e-05	3.4868239015e-05	1.5828620134e+02	2.8509448191e-06	1.0196943825e+01	-3.2754080995e-13	-9.5852149111e+03	-5.2255243953e+04	-7.9418313178e+00	-1.3021213419e-06
4.5424066600e+10	2.0321147848e+03	4.2425764247e+03	4.4006286429e+03	1.1319066888e-05	1.4167209774e-05	1.1448619581e+03	1.1550275824e+03	3.4746753234e-12	3.1495624014e-12	9.8530301544e+03	1.0596961886e+04	-3.1001545034e-01	-3.0128480199e-01	4.6834962282e+03	5.4871996174e+03	-3.0510324882e-01	-2.6858858134e-01	-1.4771879125e+06	-1.4870094556e+06	-6.2556366276e+05	-6.7815721153e+05	3.8867763865e+02	3.8071428255e+02	3.6136390875e-05	3.4838522502e-05	1.5805221823e+02	2.8481428858e-06	1.0165624231e+01	-3.2511292198e-13	-9.8215430493e+03	-5.2593548777e+04	-7.9633561078e+00	-1.2978683730e-06
