# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the ReactionKinetics material model. This table is for upper-mantle -> upper-mtz evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa) temperature (K) depth (m) density a (kg/m3) density b (kg/m3) thermal expansivity a (1/K) thermal expansivity b (1/K) specific heat a (J/K/kg) specific heat b (J/K/kg) compressibility a (1/Pa) compressibility b (1/Pa) seismic Vp a (m/s) seismic Vp b (m/s) seismic dVp/dT a (m/s/K) seismic dVp/dT b (m/s/K) seismic Vs a (m/s) seismic Vs b (m/s) seismic dVs/dT a (m/s/K) seismic dVs/dT b (m/s/K) molar internal energy a (J/mol) molar internal energy b (J/mol) molar Gibbs a (J/mol) molar Gibbs b (J/mol) molar entropy a (J/mol) molar entropy b (J/mol) molar volume a (m^3/mol) molar volume b (m^3/mol) delta density (kg/m3) delta thermal expansivity (1/K) delta specific heat (J/K/kg) delta compressibility (1/Pa) delta internal energy (J/mol) delta molar Gibbs (J/mol) delta molar entropy (J/K/mol) delta molar volume (m^3/mol)
#
pressure	temperature	depth	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
6.99040e+10	2.18932e+03	1.67322e+06	4.26325e+03	4.36961e+03	8.49984e-06	1.07444e-05	1.24161e+03	1.24945e+03	2.71635e-12	2.47733e-12	1.11338e+04	1.18296e+04	-2.84088e-01	-2.84652e-01	5.31104e+03	5.97245e+03	-3.09169e-01	-2.84353e-01	-1.46137e+06	-1.49361e+06	3.52839e+04	-3.13261e+04	3.70116e+02	3.60167e+02	3.30018e-05	3.21985e-05	1.06362e+02	2.24458e-06	7.84610e+00	-2.39022e-13	-3.22372e+04	-6.66100e+04	-9.94896e+00	-8.03306e-07
7.01760e+10	2.19092e+03	1.67880e+06	4.26637e+03	4.37253e+03	8.47318e-06	1.07151e-05	1.24157e+03	1.24939e+03	2.70944e-12	2.47156e-12	1.11415e+04	1.18371e+04	-2.83790e-01	-2.84241e-01	5.31212e+03	5.97390e+03	-3.09138e-01	-2.84183e-01	-1.45957e+06	-1.49203e+06	4.36675e+04	-2.31449e+04	3.70167e+02	3.60201e+02	3.29777e-05	3.21770e-05	1.06160e+02	2.24188e-06	7.82475e+00	-2.37875e-13	-3.24598e+04	-6.68123e+04	-9.96595e+00	-8.00659e-07
7.04480e+10	2.19251e+03	1.68437e+06	4.26949e+03	4.37545e+03	8.44668e-06	1.06859e-05	1.24152e+03	1.24933e+03	2.70257e-12	2.46583e-12	1.11492e+04	1.18445e+04	-2.83493e-01	-2.83832e-01	5.31318e+03	5.97533e+03	-3.09107e-01	-2.84014e-01	-1.45776e+06	-1.49045e+06	5.20442e+04	-1.49696e+04	3.70218e+02	3.60235e+02	3.29536e-05	3.21556e-05	1.05959e+02	2.23919e-06	7.80354e+00	-2.36736e-13	-3.26821e+04	-6.70138e+04	-9.98291e+00	-7.98027e-07
7.07200e+10	2.19410e+03	1.68994e+06	4.27260e+03	4.37836e+03	8.42033e-06	1.06568e-05	1.24148e+03	1.24926e+03	2.69573e-12	2.46013e-12	1.11569e+04	1.18519e+04	-2.83198e-01	-2.83426e-01	5.31424e+03	5.97676e+03	-3.09078e-01	-2.83847e-01	-1.45596e+06	-1.48886e+06	6.04155e+04	-6.79917e+03	3.70269e+02	3.60270e+02	3.29296e-05	3.21342e-05	1.05759e+02	2.23651e-06	7.78244e+00	-2.35606e-13	-3.29040e+04	-6.72147e+04	-9.99986e+00	-7.95409e-07
7.09920e+10	2.19567e+03	1.69551e+06	4.27571e+03	4.38127e+03	8.39414e-06	1.06280e-05	1.24144e+03	1.24920e+03	2.68894e-12	2.45445e-12	1.11646e+04	1.18593e+04	-2.82905e-01	-2.83021e-01	5.31530e+03	5.97818e+03	-3.09049e-01	-2.83681e-01	-1.45415e+06	-1.48728e+06	6.87864e+04	1.37148e+03	3.70319e+02	3.60303e+02	3.29057e-05	3.21128e-05	1.05559e+02	2.23383e-06	7.76134e+00	-2.34485e-13	-3.31256e+04	-6.74149e+04	-1.00168e+01	-7.92806e-07
7.12640e+10	2.19725e+03	1.70107e+06	4.27881e+03	4.38417e+03	8.36809e-06	1.05993e-05	1.24140e+03	1.24914e+03	2.68217e-12	2.44880e-12	1.11723e+04	1.18667e+04	-2.82613e-01	-2.82620e-01	5.31635e+03	5.97960e+03	-3.09021e-01	-2.83516e-01	-1.45235e+06	-1.48569e+06	7.71506e+04	9.53617e+03	3.70370e+02	3.60336e+02	3.28818e-05	3.20916e-05	1.05361e+02	2.23116e-06	7.74038e+00	-2.33371e-13	-3.33468e+04	-6.76144e+04	-1.00337e+01	-7.90218e-07
7.15360e+10	2.19882e+03	1.70663e+06	4.28191e+03	4.38707e+03	8.34221e-06	1.05707e-05	1.24136e+03	1.24908e+03	2.67545e-12	2.44318e-12	1.11799e+04	1.18741e+04	-2.82324e-01	-2.82220e-01	5.31738e+03	5.98101e+03	-3.08995e-01	-2.83353e-01	-1.45054e+06	-1.48411e+06	8.55081e+04	1.76949e+04	3.70420e+02	3.60369e+02	3.28580e-05	3.20704e-05	1.05163e+02	2.22850e-06	7.71955e+00	-2.32266e-13	-3.35678e+04	-6.78132e+04	-1.00506e+01	-7.87643e-07
7.18080e+10	2.20040e+03	1.71218e+06	4.28500e+03	4.38996e+03	8.31647e-06	1.05423e-05	1.24132e+03	1.24902e+03	2.66876e-12	2.43759e-12	1.11875e+04	1.18815e+04	-2.82037e-01	-2.81823e-01	5.31842e+03	5.98241e+03	-3.08969e-01	-2.83190e-01	-1.44873e+06	-1.48252e+06	9.38598e+04	2.58485e+04	3.70470e+02	3.60403e+02	3.28343e-05	3.20492e-05	1.04966e+02	2.22585e-06	7.69882e+00	-2.31170e-13	-3.37884e+04	-6.80113e+04	-1.00674e+01	-7.85083e-07
7.20800e+10	2.20196e+03	1.71773e+06	4.28808e+03	4.39285e+03	8.29088e-06	1.05141e-05	1.24128e+03	1.24895e+03	2.66210e-12	2.43202e-12	1.11951e+04	1.18888e+04	-2.81751e-01	-2.81428e-01	5.31944e+03	5.98381e+03	-3.08944e-01	-2.83029e-01	-1.44692e+06	-1.48093e+06	1.02208e+05	3.39989e+04	3.70520e+02	3.60436e+02	3.28107e-05	3.20282e-05	1.04770e+02	2.22321e-06	7.67818e+00	-2.30081e-13	-3.40087e+04	-6.82087e+04	-1.00843e+01	-7.82536e-07
7.23520e+10	2.20353e+03	1.72328e+06	4.29116e+03	4.39574e+03	8.26545e-06	1.04860e-05	1.24124e+03	1.24889e+03	2.65548e-12	2.42648e-12	1.12027e+04	1.18961e+04	-2.81467e-01	-2.81035e-01	5.32046e+03	5.98520e+03	-3.08920e-01	-2.82869e-01	-1.44511e+06	-1.47934e+06	1.10549e+05	4.21434e+04	3.70571e+02	3.60470e+02	3.27872e-05	3.20072e-05	1.04574e+02	2.22058e-06	7.65765e+00	-2.29000e-13	-3.42286e+04	-6.84054e+04	-1.01011e+01	-7.80003e-07
7.26240e+10	2.20509e+03	1.72882e+06	4.29424e+03	4.39862e+03	8.24016e-06	1.04581e-05	1.24120e+03	1.24883e+03	2.64890e-12	2.42097e-12	1.12102e+04	1.19034e+04	-2.81185e-01	-2.80645e-01	5.32147e+03	5.98658e+03	-3.08897e-01	-2.82710e-01	-1.44329e+06	-1.47774e+06	1.18883e+05	5.02819e+04	3.70621e+02	3.60503e+02	3.27637e-05	3.19862e-05	1.04379e+02	2.21796e-06	7.63726e+00	-2.27927e-13	-3.44483e+04	-6.86014e+04	-1.01179e+01	-7.77484e-07
7.28960e+10	2.20666e+03	1.73436e+06	4.29730e+03	4.40149e+03	8.21501e-06	1.04304e-05	1.24116e+03	1.24877e+03	2.64235e-12	2.41549e-12	1.12178e+04	1.19107e+04	-2.80905e-01	-2.80257e-01	5.32248e+03	5.98795e+03	-3.08875e-01	-2.82553e-01	-1.44148e+06	-1.47615e+06	1.27211e+05	5.84143e+04	3.70672e+02	3.60537e+02	3.27403e-05	3.19653e-05	1.04185e+02	2.21534e-06	7.61699e+00	-2.26862e-13	-3.46676e+04	-6.87967e+04	-1.01347e+01	-7.74978e-07
7.31680e+10	2.20822e+03	1.73989e+06	4.30037e+03	4.40436e+03	8.19002e-06	1.04028e-05	1.24112e+03	1.24872e+03	2.63584e-12	2.41003e-12	1.12253e+04	1.19180e+04	-2.80627e-01	-2.79871e-01	5.32347e+03	5.98932e+03	-3.08853e-01	-2.82396e-01	-1.43966e+06	-1.47455e+06	1.35534e+05	6.65426e+04	3.70723e+02	3.60571e+02	3.27170e-05	3.19445e-05	1.03992e+02	2.21274e-06	7.59680e+00	-2.25805e-13	-3.48867e+04	-6.89913e+04	-1.01515e+01	-7.72486e-07
7.34400e+10	2.20979e+03	1.74543e+06	4.30343e+03	4.40723e+03	8.16516e-06	1.03753e-05	1.24108e+03	1.24866e+03	2.62936e-12	2.40460e-12	1.12328e+04	1.19253e+04	-2.80350e-01	-2.79487e-01	5.32446e+03	5.99068e+03	-3.08833e-01	-2.82241e-01	-1.43785e+06	-1.47295e+06	1.43850e+05	7.46649e+04	3.70773e+02	3.60605e+02	3.26937e-05	3.19237e-05	1.03799e+02	2.21014e-06	7.57675e+00	-2.24755e-13	-3.51054e+04	-6.91852e+04	-1.01682e+01	-7.70006e-07
7.37120e+10	2.21135e+03	1.75095e+06	4.30648e+03	4.41009e+03	8.14045e-06	1.03480e-05	1.24104e+03	1.24860e+03	2.62291e-12	2.39920e-12	1.12403e+04	1.19325e+04	-2.80075e-01	-2.79105e-01	5.32544e+03	5.99204e+03	-3.08814e-01	-2.82087e-01	-1.43603e+06	-1.47135e+06	1.52160e+05	8.27814e+04	3.70824e+02	3.60640e+02	3.26705e-05	3.19030e-05	1.03608e+02	2.20756e-06	7.55681e+00	-2.23713e-13	-3.53238e+04	-6.93783e+04	-1.01849e+01	-7.67540e-07
7.39840e+10	2.21291e+03	1.75648e+06	4.30953e+03	4.41294e+03	8.11588e-06	1.03209e-05	1.24100e+03	1.24854e+03	2.61650e-12	2.39382e-12	1.12478e+04	1.19397e+04	-2.79802e-01	-2.78726e-01	5.32642e+03	5.99338e+03	-3.08796e-01	-2.81935e-01	-1.43421e+06	-1.46975e+06	1.60464e+05	9.08934e+04	3.70875e+02	3.60674e+02	3.26474e-05	3.18824e-05	1.03417e+02	2.20498e-06	7.53697e+00	-2.22679e-13	-3.55419e+04	-6.95709e+04	-1.02016e+01	-7.65087e-07
7.42560e+10	2.21446e+03	1.76200e+06	4.31257e+03	4.41579e+03	8.09145e-06	1.02939e-05	1.24097e+03	1.24848e+03	2.61012e-12	2.38847e-12	1.12552e+04	1.19469e+04	-2.79531e-01	-2.78349e-01	5.32739e+03	5.99473e+03	-3.08778e-01	-2.81783e-01	-1.43239e+06	-1.46815e+06	1.68765e+05	9.90026e+04	3.70926e+02	3.60708e+02	3.26244e-05	3.18618e-05	1.03226e+02	2.20241e-06	7.51719e+00	-2.21651e-13	-3.57596e+04	-6.97628e+04	-1.02183e+01	-7.62647e-07
7.45280e+10	2.21601e+03	1.76751e+06	4.31560e+03	4.41864e+03	8.06716e-06	1.02670e-05	1.24093e+03	1.24842e+03	2.60377e-12	2.38314e-12	1.12627e+04	1.19541e+04	-2.79261e-01	-2.77973e-01	5.32835e+03	5.99606e+03	-3.08761e-01	-2.81632e-01	-1.43057e+06	-1.46655e+06	1.77060e+05	1.07106e+05	3.70977e+02	3.60742e+02	3.26015e-05	3.18412e-05	1.03037e+02	2.19985e-06	7.49752e+00	-2.20632e-13	-3.59771e+04	-6.99540e+04	-1.02349e+01	-7.60220e-07
7.48000e+10	2.21757e+03	1.77302e+06	4.31864e+03	4.42148e+03	8.04300e-06	1.02403e-05	1.24089e+03	1.24837e+03	2.59746e-12	2.37784e-12	1.12701e+04	1.19613e+04	-2.78993e-01	-2.77600e-01	5.32930e+03	5.99739e+03	-3.08745e-01	-2.81483e-01	-1.42875e+06	-1.46495e+06	1.85349e+05	1.15204e+05	3.71027e+02	3.60776e+02	3.25786e-05	3.18208e-05	1.02848e+02	2.19730e-06	7.47797e+00	-2.19619e-13	-3.61942e+04	-7.01446e+04	-1.02516e+01	-7.57806e-07
7.50720e+10	2.21911e+03	1.77853e+06	4.32166e+03	4.42432e+03	8.01898e-06	1.02137e-05	1.24085e+03	1.24831e+03	2.59118e-12	2.37256e-12	1.12775e+04	1.19685e+04	-2.78727e-01	-2.77229e-01	5.33025e+03	5.99871e+03	-3.08730e-01	-2.81334e-01	-1.42693e+06	-1.46334e+06	1.93633e+05	1.23299e+05	3.71078e+02	3.60810e+02	3.25558e-05	3.18004e-05	1.02659e+02	2.19476e-06	7.45850e+00	-2.18614e-13	-3.64110e+04	-7.03345e+04	-1.02682e+01	-7.55405e-07
7.53440e+10	2.22065e+03	1.78404e+06	4.32468e+03	4.42715e+03	7.99509e-06	1.01873e-05	1.24082e+03	1.24825e+03	2.58493e-12	2.36731e-12	1.12849e+04	1.19756e+04	-2.78462e-01	-2.76860e-01	5.33119e+03	6.00003e+03	-3.08716e-01	-2.81187e-01	-1.42511e+06	-1.46174e+06	2.01915e+05	1.31391e+05	3.71128e+02	3.60843e+02	3.25330e-05	3.17800e-05	1.02472e+02	2.19222e-06	7.43908e+00	-2.17616e-13	-3.66275e+04	-7.05238e+04	-1.02848e+01	-7.53017e-07
7.56160e+10	2.22219e+03	1.78954e+06	4.32770e+03	4.42998e+03	7.97134e-06	1.01610e-05	1.24078e+03	1.24820e+03	2.57871e-12	2.36208e-12	1.12923e+04	1.19828e+04	-2.78199e-01	-2.76493e-01	5.33213e+03	6.00134e+03	-3.08702e-01	-2.81040e-01	-1.42329e+06	-1.46013e+06	2.10190e+05	1.39477e+05	3.71178e+02	3.60877e+02	3.25103e-05	3.17597e-05	1.02285e+02	2.18969e-06	7.41977e+00	-2.16625e-13	-3.68436e+04	-7.07125e+04	-1.03014e+01	-7.50641e-07
7.58880e+10	2.22373e+03	1.79503e+06	4.33071e+03	4.43281e+03	7.94772e-06	1.01349e-05	1.24074e+03	1.24814e+03	2.57252e-12	2.35688e-12	1.12996e+04	1.19899e+04	-2.77938e-01	-2.76128e-01	5.33306e+03	6.00264e+03	-3.08690e-01	-2.80895e-01	-1.42146e+06	-1.45852e+06	2.18458e+05	1.47558e+05	3.71229e+02	3.60911e+02	3.24877e-05	3.17395e-05	1.02099e+02	2.18718e-06	7.40058e+00	-2.15641e-13	-3.70595e+04	-7.09005e+04	-1.03179e+01	-7.48277e-07
7.61600e+10	2.22526e+03	1.80053e+06	4.33372e+03	4.43563e+03	7.92423e-06	1.01089e-05	1.24071e+03	1.24809e+03	2.56637e-12	2.35171e-12	1.13070e+04	1.19970e+04	-2.77678e-01	-2.75765e-01	5.33398e+03	6.00394e+03	-3.08678e-01	-2.80751e-01	-1.41964e+06	-1.45691e+06	2.26724e+05	1.55636e+05	3.71279e+02	3.60944e+02	3.24652e-05	3.17193e-05	1.01914e+02	2.18467e-06	7.38144e+00	-2.14664e-13	-3.72750e+04	-7.10879e+04	-1.03345e+01	-7.45926e-07
7.64320e+10	2.22678e+03	1.80602e+06	4.33672e+03	4.43845e+03	7.90086e-06	1.00830e-05	1.24067e+03	1.24803e+03	2.56025e-12	2.34655e-12	1.13143e+04	1.20041e+04	-2.77420e-01	-2.75404e-01	5.33490e+03	6.00524e+03	-3.08667e-01	-2.80608e-01	-1.41781e+06	-1.45530e+06	2.34986e+05	1.63711e+05	3.71328e+02	3.60977e+02	3.24427e-05	3.16992e-05	1.01729e+02	2.18216e-06	7.36236e+00	-2.13694e-13	-3.74901e+04	-7.12748e+04	-1.03510e+01	-7.43588e-07
7.67040e+10	2.22830e+03	1.81150e+06	4.33971e+03	4.44126e+03	7.87763e-06	1.00573e-05	1.24063e+03	1.24798e+03	2.55415e-12	2.34142e-12	1.13216e+04	1.20112e+04	-2.77163e-01	-2.75045e-01	5.33582e+03	6.00652e+03	-3.08657e-01	-2.80466e-01	-1.41599e+06	-1.45369e+06	2.43242e+05	1.71781e+05	3.71378e+02	3.61011e+02	3.24204e-05	3.16791e-05	1.01545e+02	2.17967e-06	7.34341e+00	-2.12731e-13	-3.77050e+04	-7.14609e+04	-1.03675e+01	-7.41262e-07
7.69760e+10	2.22983e+03	1.81698e+06	4.34270e+03	4.44406e+03	7.85453e-06	1.00317e-05	1.24060e+03	1.24792e+03	2.54809e-12	2.33632e-12	1.13289e+04	1.20183e+04	-2.76908e-01	-2.74688e-01	5.33672e+03	6.00780e+03	-3.08647e-01	-2.80324e-01	-1.41416e+06	-1.45208e+06	2.51490e+05	1.79844e+05	3.71428e+02	3.61044e+02	3.23980e-05	3.16591e-05	1.01362e+02	2.17719e-06	7.32457e+00	-2.11774e-13	-3.79196e+04	-7.16464e+04	-1.03840e+01	-7.38947e-07
7.72480e+10	2.23134e+03	1.82246e+06	4.34569e+03	4.44687e+03	7.83155e-06	1.00063e-05	1.24056e+03	1.24787e+03	2.54206e-12	2.33124e-12	1.13362e+04	1.20253e+04	-2.76654e-01	-2.74333e-01	5.33762e+03	6.00908e+03	-3.08639e-01	-2.80184e-01	-1.41233e+06	-1.45047e+06	2.59737e+05	1.87906e+05	3.71478e+02	3.61077e+02	3.23758e-05	3.16391e-05	1.01179e+02	2.17471e-06	7.30577e+00	-2.10824e-13	-3.81338e+04	-7.18313e+04	-1.04004e+01	-7.36645e-07
7.75200e+10	2.23285e+03	1.82794e+06	4.34867e+03	4.44967e+03	7.80870e-06	9.98093e-06	1.24053e+03	1.24782e+03	2.53606e-12	2.32618e-12	1.13435e+04	1.20323e+04	-2.76402e-01	-2.73979e-01	5.33852e+03	6.01035e+03	-3.08631e-01	-2.80045e-01	-1.41051e+06	-1.44885e+06	2.67981e+05	1.95965e+05	3.71527e+02	3.61110e+02	3.23536e-05	3.16192e-05	1.00998e+02	2.17224e-06	7.28701e+00	-2.09881e-13	-3.83477e+04	-7.20157e+04	-1.04169e+01	-7.34355e-07
7.77920e+10	2.23436e+03	1.83341e+06	4.35165e+03	4.45246e+03	7.78597e-06	9.95575e-06	1.24049e+03	1.24776e+03	2.53009e-12	2.32115e-12	1.13507e+04	1.20394e+04	-2.76152e-01	-2.73628e-01	5.33941e+03	6.01161e+03	-3.08624e-01	-2.79907e-01	-1.40868e+06	-1.44724e+06	2.76216e+05	2.04016e+05	3.71576e+02	3.61143e+02	3.23314e-05	3.15994e-05	1.00816e+02	2.16978e-06	7.26841e+00	-2.08944e-13	-3.85613e+04	-7.21994e+04	-1.04333e+01	-7.32077e-07
7.80640e+10	2.23588e+03	1.83887e+06	4.35462e+03	4.45525e+03	7.76337e-06	9.93070e-06	1.24046e+03	1.24771e+03	2.52415e-12	2.31614e-12	1.13579e+04	1.20464e+04	-2.75903e-01	-2.73279e-01	5.34028e+03	6.01287e+03	-3.08618e-01	-2.79770e-01	-1.40685e+06	-1.44562e+06	2.84441e+05	2.12059e+05	3.71627e+02	3.61177e+02	3.23094e-05	3.15796e-05	1.00636e+02	2.16733e-06	7.24998e+00	-2.08014e-13	-3.87747e+04	-7.23823e+04	-1.04497e+01	-7.29809e-07
7.83360e+10	2.23740e+03	1.84433e+06	4.35758e+03	4.45804e+03	7.74089e-06	9.90578e-06	1.24043e+03	1.24766e+03	2.51824e-12	2.31115e-12	1.13651e+04	1.20534e+04	-2.75655e-01	-2.72931e-01	5.34115e+03	6.01411e+03	-3.08612e-01	-2.79634e-01	-1.40501e+06	-1.44400e+06	2.92663e+05	2.20098e+05	3.71677e+02	3.61211e+02	3.22874e-05	3.15599e-05	1.00456e+02	2.16489e-06	7.23161e+00	-2.07090e-13	-3.89877e+04	-7.25646e+04	-1.04660e+01	-7.27553e-07
7.86080e+10	2.23892e+03	1.84979e+06	4.36054e+03	4.46082e+03	7.71854e-06	9.88099e-06	1.24039e+03	1.24760e+03	2.51236e-12	2.30618e-12	1.13723e+04	1.20603e+04	-2.75410e-01	-2.72586e-01	5.34202e+03	6.01535e+03	-3.08608e-01	-2.79499e-01	-1.40318e+06	-1.44238e+06	3.00879e+05	2.28132e+05	3.71727e+02	3.61245e+02	3.22655e-05	3.15402e-05	1.00277e+02	2.16245e-06	7.21334e+00	-2.06172e-13	-3.92004e+04	-7.27463e+04	-1.04824e+01	-7.25309e-07
7.88800e+10	2.24043e+03	1.85525e+06	4.36350e+03	4.46360e+03	7.69631e-06	9.85634e-06	1.24036e+03	1.24755e+03	2.50651e-12	2.30124e-12	1.13795e+04	1.20673e+04	-2.75165e-01	-2.72242e-01	5.34288e+03	6.01659e+03	-3.08604e-01	-2.79366e-01	-1.40135e+06	-1.44076e+06	3.09088e+05	2.36161e+05	3.71778e+02	3.61279e+02	3.22436e-05	3.15206e-05	1.00098e+02	2.16003e-06	7.19517e+00	-2.05261e-13	-3.94129e+04	-7.29274e+04	-1.04987e+01	-7.23076e-07
7.91520e+10	2.24195e+03	1.86070e+06	4.36645e+03	4.46637e+03	7.67419e-06	9.83181e-06	1.24032e+03	1.24750e+03	2.50068e-12	2.29633e-12	1.13867e+04	1.20742e+04	-2.74922e-01	-2.71900e-01	5.34373e+03	6.01782e+03	-3.08601e-01	-2.79233e-01	-1.39951e+06	-1.43914e+06	3.17292e+05	2.44184e+05	3.71828e+02	3.61313e+02	3.22218e-05	3.15010e-05	9.99197e+01	2.15761e-06	7.17711e+00	-2.04356e-13	-3.96250e+04	-7.31079e+04	-1.05150e+01	-7.20854e-07
7.94240e+10	2.24345e+03	1.86615e+06	4.36939e+03	4.46914e+03	7.65220e-06	9.80740e-06	1.24029e+03	1.24745e+03	2.49489e-12	2.29143e-12	1.13938e+04	1.20812e+04	-2.74681e-01	-2.71560e-01	5.34458e+03	6.01904e+03	-3.08599e-01	-2.79101e-01	-1.39768e+06	-1.43751e+06	3.25494e+05	2.52206e+05	3.71878e+02	3.61347e+02	3.22001e-05	3.14815e-05	9.97424e+01	2.15521e-06	7.15907e+00	-2.03458e-13	-3.98368e+04	-7.32878e+04	-1.05313e+01	-7.18644e-07
7.96960e+10	2.24495e+03	1.87159e+06	4.37234e+03	4.47190e+03	7.63032e-06	9.78312e-06	1.24026e+03	1.24740e+03	2.48912e-12	2.28656e-12	1.14010e+04	1.20881e+04	-2.74441e-01	-2.71221e-01	5.34542e+03	6.02026e+03	-3.08597e-01	-2.78970e-01	-1.39584e+06	-1.43589e+06	3.33692e+05	2.60224e+05	3.71928e+02	3.61380e+02	3.21785e-05	3.14620e-05	9.95657e+01	2.15280e-06	7.14110e+00	-2.02565e-13	-4.00482e+04	-7.34672e+04	-1.05476e+01	-7.16445e-07
7.99680e+10	2.24645e+03	1.87703e+06	4.37527e+03	4.47466e+03	7.60855e-06	9.75896e-06	1.24023e+03	1.24735e+03	2.48338e-12	2.28170e-12	1.14081e+04	1.20950e+04	-2.74202e-01	-2.70885e-01	5.34626e+03	6.02148e+03	-3.08596e-01	-2.78840e-01	-1.39401e+06	-1.43427e+06	3.41884e+05	2.68238e+05	3.71978e+02	3.61414e+02	3.21569e-05	3.14426e-05	9.93896e+01	2.15041e-06	7.12323e+00	-2.01678e-13	-4.02594e+04	-7.36459e+04	-1.05638e+01	-7.14257e-07
8.02400e+10	2.24795e+03	1.88246e+06	4.37820e+03	4.47742e+03	7.58691e-06	9.73493e-06	1.24019e+03	1.24730e+03	2.47767e-12	2.27687e-12	1.14152e+04	1.21019e+04	-2.73965e-01	-2.70550e-01	5.34708e+03	6.02268e+03	-3.08596e-01	-2.78711e-01	-1.39217e+06	-1.43264e+06	3.50070e+05	2.76246e+05	3.72028e+02	3.61448e+02	3.21353e-05	3.14232e-05	9.92142e+01	2.14803e-06	7.10546e+00	-2.00798e-13	-4.04702e+04	-7.38241e+04	-1.05801e+01	-7.12080e-07
8.05120e+10	2.24944e+03	1.88790e+06	4.38113e+03	4.48017e+03	7.56537e-06	9.71102e-06	1.24016e+03	1.24725e+03	2.47199e-12	2.27207e-12	1.14223e+04	1.21088e+04	-2.73729e-01	-2.70217e-01	5.34791e+03	6.02389e+03	-3.08596e-01	-2.78582e-01	-1.39033e+06	-1.43101e+06	3.58254e+05	2.84252e+05	3.72077e+02	3.61481e+02	3.21139e-05	3.14039e-05	9.90394e+01	2.14565e-06	7.08773e+00	-1.99923e-13	-4.06807e+04	-7.40017e+04	-1.05963e+01	-7.09915e-07
8.07840e+10	2.25093e+03	1.89332e+06	4.38405e+03	4.48292e+03	7.54395e-06	9.68723e-06	1.24013e+03	1.24720e+03	2.46633e-12	2.26728e-12	1.14294e+04	1.21156e+04	-2.73495e-01	-2.69886e-01	5.34873e+03	6.02508e+03	-3.08597e-01	-2.78455e-01	-1.38850e+06	-1.42939e+06	3.66433e+05	2.92254e+05	3.72126e+02	3.61514e+02	3.20925e-05	3.13847e-05	9.88653e+01	2.14328e-06	7.07006e+00	-1.99055e-13	-4.08910e+04	-7.41787e+04	-1.06125e+01	-7.07760e-07
8.10560e+10	2.25241e+03	1.89875e+06	4.38697e+03	4.48566e+03	7.52265e-06	9.66357e-06	1.24010e+03	1.24715e+03	2.46071e-12	2.26251e-12	1.14364e+04	1.21225e+04	-2.73262e-01	-2.69556e-01	5.34954e+03	6.02628e+03	-3.08599e-01	-2.78328e-01	-1.38666e+06	-1.42776e+06	3.74606e+05	3.00251e+05	3.72176e+02	3.61547e+02	3.20711e-05	3.13655e-05	9.86918e+01	2.14092e-06	7.05250e+00	-1.98192e-13	-4.11009e+04	-7.43552e+04	-1.06287e+01	-7.05616e-07
8.13280e+10	2.25390e+03	1.90417e+06	4.38988e+03	4.48840e+03	7.50145e-06	9.64002e-06	1.24006e+03	1.24710e+03	2.45511e-12	2.25777e-12	1.14435e+04	1.21293e+04	-2.73030e-01	-2.69228e-01	5.35035e+03	6.02746e+03	-3.08602e-01	-2.78203e-01	-1.38482e+06	-1.42613e+06	3.82774e+05	3.08243e+05	3.72225e+02	3.61580e+02	3.20498e-05	3.13463e-05	9.85189e+01	2.13857e-06	7.03503e+00	-1.97335e-13	-4.13105e+04	-7.45310e+04	-1.06448e+01	-7.03483e-07
8.16000e+10	2.25537e+03	1.90959e+06	4.39279e+03	4.49114e+03	7.48037e-06	9.61659e-06	1.24003e+03	1.24705e+03	2.44953e-12	2.25305e-12	1.14505e+04	1.21361e+04	-2.72799e-01	-2.68902e-01	5.35115e+03	6.02864e+03	-3.08605e-01	-2.78078e-01	-1.38298e+06	-1.42450e+06	3.90939e+05	3.16233e+05	3.72274e+02	3.61613e+02	3.20286e-05	3.13272e-05	9.83467e+01	2.13622e-06	7.01760e+00	-1.96483e-13	-4.15198e+04	-7.47064e+04	-1.06610e+01	-7.01361e-07
8.18720e+10	2.25685e+03	1.91500e+06	4.39570e+03	4.49387e+03	7.45939e-06	9.59328e-06	1.24000e+03	1.24700e+03	2.44399e-12	2.24835e-12	1.14575e+04	1.21429e+04	-2.72570e-01	-2.68577e-01	5.35195e+03	6.02982e+03	-3.08609e-01	-2.77955e-01	-1.38114e+06	-1.42287e+06	3.99099e+05	3.24218e+05	3.72323e+02	3.61646e+02	3.20075e-05	3.13082e-05	9.81751e+01	2.13388e-06	7.00025e+00	-1.95638e-13	-4.17287e+04	-7.48811e+04	-1.06771e+01	-6.99249e-07
