# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the ReactionKinetics material model. This table is for lower-mtz -> lower-mantle evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa) temperature (K) depth (m) density a (kg/m3) density b (kg/m3) thermal expansivity a (1/K) thermal expansivity b (1/K) specific heat a (J/K/kg) specific heat b (J/K/kg) compressibility a (1/Pa) compressibility b (1/Pa) seismic Vp a (m/s) seismic Vp b (m/s) seismic dVp/dT a (m/s/K) seismic dVp/dT b (m/s/K) seismic Vs a (m/s) seismic Vs b (m/s) seismic dVs/dT a (m/s/K) seismic dVs/dT b (m/s/K) molar internal energy a (J/mol) molar internal energy b (J/mol) molar Gibbs a (J/mol) molar Gibbs b (J/mol) molar entropy a (J/mol) molar entropy b (J/mol) molar volume a (m^3/mol) molar volume b (m^3/mol) delta density (kg/m3) delta thermal expansivity (1/K) delta specific heat (J/K/kg) delta compressibility (1/Pa) delta internal energy (J/mol) delta molar Gibbs (J/mol) delta molar entropy (J/K/mol) delta molar volume (m^3/mol)
#
pressure	temperature	depth	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
6.80000e+10	2.17805e+03	1.63408e+06	4.40177e+03	4.70908e+03	9.26689e-06	1.73742e-05	1.24397e+03	1.28587e+03	2.38646e-12	2.22665e-12	1.19544e+04	1.26690e+04	-2.80109e-01	-2.13370e-01	5.98188e+03	6.98928e+03	-2.62220e-01	-2.10208e-01	-1.50603e+06	-1.47896e+06	-1.15215e+05	-2.19222e+05	3.59337e+02	3.54400e+02	3.19628e-05	2.98770e-05	3.07309e+02	8.10728e-06	4.19071e+01	-1.59809e-13	2.70719e+04	-1.04007e+05	-4.93686e+00	-2.08576e-06
6.82720e+10	2.17967e+03	1.63968e+06	4.40460e+03	4.71196e+03	9.23941e-06	1.73391e-05	1.24391e+03	1.28577e+03	2.38093e-12	2.22196e-12	1.19615e+04	1.26768e+04	-2.79758e-01	-2.12891e-01	5.98259e+03	6.99222e+03	-2.62159e-01	-2.09806e-01	-1.50453e+06	-1.47773e+06	-1.07107e+05	-2.11673e+05	3.59386e+02	3.54393e+02	3.19423e-05	2.98588e-05	3.07354e+02	8.09970e-06	4.18561e+01	-1.58971e-13	2.67923e+04	-1.04566e+05	-4.99306e+00	-2.08345e-06
6.85440e+10	2.18130e+03	1.64528e+06	4.40743e+03	4.71483e+03	9.21209e-06	1.73042e-05	1.24386e+03	1.28567e+03	2.37544e-12	2.21730e-12	1.19686e+04	1.26846e+04	-2.79410e-01	-2.12414e-01	5.98330e+03	6.99515e+03	-2.62099e-01	-2.09406e-01	-1.50302e+06	-1.47650e+06	-9.90057e+04	-2.04130e+05	3.59437e+02	3.54388e+02	3.19218e-05	2.98406e-05	3.07399e+02	8.09213e-06	4.18055e+01	-1.58138e-13	2.65128e+04	-1.05124e+05	-5.04918e+00	-2.08115e-06
6.88160e+10	2.18290e+03	1.65088e+06	4.41025e+03	4.71769e+03	9.18491e-06	1.72695e-05	1.24381e+03	1.28556e+03	2.36997e-12	2.21266e-12	1.19757e+04	1.26923e+04	-2.79064e-01	-2.11939e-01	5.98400e+03	6.99808e+03	-2.62040e-01	-2.09008e-01	-1.50151e+06	-1.47527e+06	-9.09037e+04	-1.96585e+05	3.59486e+02	3.54381e+02	3.19014e-05	2.98225e-05	3.07445e+02	8.08457e-06	4.17546e+01	-1.57312e-13	2.62336e+04	-1.05682e+05	-5.10528e+00	-2.07887e-06
6.90880e+10	2.18451e+03	1.65647e+06	4.41306e+03	4.72056e+03	9.15789e-06	1.72349e-05	1.24376e+03	1.28546e+03	2.36452e-12	2.20803e-12	1.19829e+04	1.27001e+04	-2.78720e-01	-2.11467e-01	5.98470e+03	7.00100e+03	-2.61982e-01	-2.08611e-01	-1.50000e+06	-1.47404e+06	-8.28075e+04	-1.89046e+05	3.59535e+02	3.54374e+02	3.18810e-05	2.98044e-05	3.07491e+02	8.07702e-06	4.17039e+01	-1.56491e-13	2.59545e+04	-1.06239e+05	-5.16130e+00	-2.07660e-06
6.93600e+10	2.18612e+03	1.66206e+06	4.41588e+03	4.72341e+03	9.13102e-06	1.72005e-05	1.24371e+03	1.28536e+03	2.35911e-12	2.20343e-12	1.19899e+04	1.27078e+04	-2.78379e-01	-2.10996e-01	5.98539e+03	7.00392e+03	-2.61925e-01	-2.08217e-01	-1.49848e+06	-1.47281e+06	-7.47174e+04	-1.81512e+05	3.59585e+02	3.54368e+02	3.18607e-05	2.97864e-05	3.07538e+02	8.06949e-06	4.16534e+01	-1.55676e-13	2.56755e+04	-1.06795e+05	-5.21724e+00	-2.07433e-06
6.96320e+10	2.18773e+03	1.66764e+06	4.41868e+03	4.72627e+03	9.10430e-06	1.71663e-05	1.24366e+03	1.28526e+03	2.35372e-12	2.19885e-12	1.19970e+04	1.27155e+04	-2.78039e-01	-2.10528e-01	5.98608e+03	7.00682e+03	-2.61869e-01	-2.07824e-01	-1.49697e+06	-1.47157e+06	-6.66326e+04	-1.73983e+05	3.59635e+02	3.54361e+02	3.18405e-05	2.97684e-05	3.07585e+02	8.06198e-06	4.16030e+01	-1.54868e-13	2.53966e+04	-1.07350e+05	-5.27312e+00	-2.07208e-06
6.99040e+10	2.18932e+03	1.67322e+06	4.42148e+03	4.72912e+03	9.07773e-06	1.71322e-05	1.24361e+03	1.28516e+03	2.34836e-12	2.19429e-12	1.20041e+04	1.27233e+04	-2.77701e-01	-2.10063e-01	5.98676e+03	7.00972e+03	-2.61813e-01	-2.07433e-01	-1.49545e+06	-1.47033e+06	-5.85475e+04	-1.66453e+05	3.59683e+02	3.54354e+02	3.18203e-05	2.97505e-05	3.07632e+02	8.05447e-06	4.15525e+01	-1.54065e-13	2.51180e+04	-1.07905e+05	-5.32897e+00	-2.06984e-06
7.01760e+10	2.19092e+03	1.67880e+06	4.42428e+03	4.73196e+03	9.05131e-06	1.70983e-05	1.24356e+03	1.28506e+03	2.34302e-12	2.18975e-12	1.20111e+04	1.27309e+04	-2.77365e-01	-2.09600e-01	5.98743e+03	7.01261e+03	-2.61758e-01	-2.07044e-01	-1.49394e+06	-1.46910e+06	-5.04682e+04	-1.58927e+05	3.59732e+02	3.54347e+02	3.18002e-05	2.97326e-05	3.07680e+02	8.04697e-06	4.15022e+01	-1.53268e-13	2.48395e+04	-1.08459e+05	-5.38474e+00	-2.06760e-06
7.04480e+10	2.19251e+03	1.68437e+06	4.42707e+03	4.73480e+03	9.02503e-06	1.70645e-05	1.24351e+03	1.28496e+03	2.33771e-12	2.18523e-12	1.20181e+04	1.27386e+04	-2.77031e-01	-2.09139e-01	5.98810e+03	7.01550e+03	-2.61705e-01	-2.06657e-01	-1.49242e+06	-1.46786e+06	-4.23945e+04	-1.51407e+05	3.59781e+02	3.54341e+02	3.17801e-05	2.97147e-05	3.07728e+02	8.03949e-06	4.14520e+01	-1.52476e-13	2.45612e+04	-1.09013e+05	-5.44045e+00	-2.06538e-06
7.07200e+10	2.19410e+03	1.68994e+06	4.42986e+03	4.73764e+03	8.99890e-06	1.70309e-05	1.24346e+03	1.28486e+03	2.33243e-12	2.18074e-12	1.20251e+04	1.27463e+04	-2.76700e-01	-2.08681e-01	5.98876e+03	7.01837e+03	-2.61652e-01	-2.06271e-01	-1.49090e+06	-1.46662e+06	-3.43253e+04	-1.43891e+05	3.59830e+02	3.54334e+02	3.17601e-05	2.96970e-05	3.07776e+02	8.03203e-06	4.14020e+01	-1.51690e-13	2.42830e+04	-1.09565e+05	-5.49609e+00	-2.06317e-06
7.09920e+10	2.19567e+03	1.69551e+06	4.43265e+03	4.74047e+03	8.97291e-06	1.69975e-05	1.24341e+03	1.28476e+03	2.32717e-12	2.17626e-12	1.20321e+04	1.27539e+04	-2.76370e-01	-2.08224e-01	5.98942e+03	7.02124e+03	-2.61600e-01	-2.05887e-01	-1.48938e+06	-1.46538e+06	-2.62555e+04	-1.36373e+05	3.59878e+02	3.54326e+02	3.17402e-05	2.96792e-05	3.07825e+02	8.02457e-06	4.13517e+01	-1.50910e-13	2.40051e+04	-1.10118e+05	-5.55171e+00	-2.06097e-06
7.12640e+10	2.19725e+03	1.70107e+06	4.43543e+03	4.74330e+03	8.94706e-06	1.69642e-05	1.24336e+03	1.28466e+03	2.32193e-12	2.17180e-12	1.20391e+04	1.27616e+04	-2.76042e-01	-2.07770e-01	5.99008e+03	7.02411e+03	-2.61549e-01	-2.05505e-01	-1.48786e+06	-1.46413e+06	-1.81913e+04	-1.28860e+05	3.59926e+02	3.54319e+02	3.17203e-05	2.96615e-05	3.07875e+02	8.01713e-06	4.13017e+01	-1.50136e-13	2.37274e+04	-1.10669e+05	-5.60726e+00	-2.05878e-06
7.15360e+10	2.19882e+03	1.70663e+06	4.43820e+03	4.74613e+03	8.92135e-06	1.69311e-05	1.24331e+03	1.28456e+03	2.31672e-12	2.16736e-12	1.20461e+04	1.27692e+04	-2.75716e-01	-2.07318e-01	5.99072e+03	7.02696e+03	-2.61498e-01	-2.05125e-01	-1.48634e+06	-1.46289e+06	-1.01328e+04	-1.21353e+05	3.59974e+02	3.54311e+02	3.17005e-05	2.96439e-05	3.07924e+02	8.00970e-06	4.12518e+01	-1.49366e-13	2.34498e+04	-1.11220e+05	-5.66273e+00	-2.05660e-06
7.18080e+10	2.20040e+03	1.71218e+06	4.44097e+03	4.74895e+03	8.89579e-06	1.68981e-05	1.24326e+03	1.28446e+03	2.31154e-12	2.16294e-12	1.20530e+04	1.27768e+04	-2.75392e-01	-2.06869e-01	5.99136e+03	7.02981e+03	-2.61449e-01	-2.04746e-01	-1.48482e+06	-1.46164e+06	-2.07901e+03	-1.13849e+05	3.60022e+02	3.54304e+02	3.16807e-05	2.96263e-05	3.07974e+02	8.00228e-06	4.12021e+01	-1.48603e-13	2.31723e+04	-1.11770e+05	-5.71814e+00	-2.05443e-06
7.20800e+10	2.20196e+03	1.71773e+06	4.44374e+03	4.75176e+03	8.87036e-06	1.68652e-05	1.24321e+03	1.28437e+03	2.30638e-12	2.15853e-12	1.20600e+04	1.27844e+04	-2.75070e-01	-2.06421e-01	5.99200e+03	7.03266e+03	-2.61400e-01	-2.04369e-01	-1.48329e+06	-1.46040e+06	5.97195e+03	-1.06348e+05	3.60070e+02	3.54297e+02	3.16610e-05	2.96087e-05	3.08024e+02	7.99488e-06	4.11524e+01	-1.47844e-13	2.28950e+04	-1.12320e+05	-5.77349e+00	-2.05227e-06
7.23520e+10	2.20353e+03	1.72328e+06	4.44650e+03	4.75457e+03	8.84508e-06	1.68326e-05	1.24317e+03	1.28427e+03	2.30124e-12	2.15415e-12	1.20669e+04	1.27919e+04	-2.74750e-01	-2.05976e-01	5.99263e+03	7.03549e+03	-2.61352e-01	-2.03994e-01	-1.48177e+06	-1.45915e+06	1.40173e+04	-9.88512e+04	3.60118e+02	3.54290e+02	3.16413e-05	2.95912e-05	3.08075e+02	7.98750e-06	4.11028e+01	-1.47091e-13	2.26179e+04	-1.12868e+05	-5.82877e+00	-2.05012e-06
7.26240e+10	2.20509e+03	1.72882e+06	4.44926e+03	4.75738e+03	8.81993e-06	1.68001e-05	1.24312e+03	1.28417e+03	2.29614e-12	2.14979e-12	1.20738e+04	1.27995e+04	-2.74431e-01	-2.05533e-01	5.99325e+03	7.03832e+03	-2.61305e-01	-2.03621e-01	-1.48024e+06	-1.45790e+06	2.20569e+04	-9.13597e+04	3.60167e+02	3.54283e+02	3.16217e-05	2.95737e-05	3.08126e+02	7.98013e-06	4.10535e+01	-1.46343e-13	2.23409e+04	-1.13417e+05	-5.88398e+00	-2.04797e-06
7.28960e+10	2.20666e+03	1.73436e+06	4.45201e+03	4.76019e+03	8.79492e-06	1.67677e-05	1.24307e+03	1.28408e+03	2.29105e-12	2.14545e-12	1.20807e+04	1.28070e+04	-2.74115e-01	-2.05092e-01	5.99387e+03	7.04114e+03	-2.61259e-01	-2.03249e-01	-1.47871e+06	-1.45664e+06	3.00909e+04	-8.38732e+04	3.60215e+02	3.54276e+02	3.16021e-05	2.95563e-05	3.08177e+02	7.97277e-06	4.10044e+01	-1.45601e-13	2.20640e+04	-1.13964e+05	-5.93912e+00	-2.04584e-06
7.31680e+10	2.20822e+03	1.73989e+06	4.45476e+03	4.76299e+03	8.77005e-06	1.67355e-05	1.24302e+03	1.28398e+03	2.28599e-12	2.14113e-12	1.20876e+04	1.28146e+04	-2.73800e-01	-2.04653e-01	5.99448e+03	7.04395e+03	-2.61214e-01	-2.02879e-01	-1.47718e+06	-1.45539e+06	3.81211e+04	-7.63899e+04	3.60263e+02	3.54269e+02	3.15826e-05	2.95389e-05	3.08228e+02	7.96543e-06	4.09554e+01	-1.44864e-13	2.17872e+04	-1.14511e+05	-5.99420e+00	-2.04372e-06
7.34400e+10	2.20979e+03	1.74543e+06	4.45750e+03	4.76578e+03	8.74531e-06	1.67034e-05	1.24298e+03	1.28388e+03	2.28095e-12	2.13682e-12	1.20944e+04	1.28221e+04	-2.73488e-01	-2.04216e-01	5.99509e+03	7.04675e+03	-2.61170e-01	-2.02511e-01	-1.47565e+06	-1.45413e+06	4.61457e+04	-6.89115e+04	3.60312e+02	3.54263e+02	3.15632e-05	2.95216e-05	3.08279e+02	7.95811e-06	4.09065e+01	-1.44132e-13	2.15106e+04	-1.15057e+05	-6.04921e+00	-2.04160e-06
7.37120e+10	2.21135e+03	1.75095e+06	4.46024e+03	4.76857e+03	8.72070e-06	1.66715e-05	1.24293e+03	1.28379e+03	2.27594e-12	2.13253e-12	1.21013e+04	1.28296e+04	-2.73177e-01	-2.03782e-01	5.99569e+03	7.04955e+03	-2.61126e-01	-2.02144e-01	-1.47411e+06	-1.45288e+06	5.41647e+04	-6.14380e+04	3.60361e+02	3.54257e+02	3.15438e-05	2.95043e-05	3.08331e+02	7.95080e-06	4.08579e+01	-1.43405e-13	2.12342e+04	-1.15603e+05	-6.10415e+00	-2.03949e-06
7.39840e+10	2.21291e+03	1.75648e+06	4.46298e+03	4.77136e+03	8.69623e-06	1.66397e-05	1.24289e+03	1.28370e+03	2.27095e-12	2.12827e-12	1.21081e+04	1.28371e+04	-2.72868e-01	-2.03349e-01	5.99628e+03	7.05234e+03	-2.61083e-01	-2.01779e-01	-1.47258e+06	-1.45162e+06	6.21796e+04	-5.39680e+04	3.60409e+02	3.54250e+02	3.15245e-05	2.94871e-05	3.08383e+02	7.94350e-06	4.08093e+01	-1.42683e-13	2.09579e+04	-1.16148e+05	-6.15903e+00	-2.03740e-06
7.42560e+10	2.21446e+03	1.76200e+06	4.46571e+03	4.77414e+03	8.67188e-06	1.66081e-05	1.24284e+03	1.28360e+03	2.26598e-12	2.12402e-12	1.21149e+04	1.28445e+04	-2.72561e-01	-2.02918e-01	5.99687e+03	7.05513e+03	-2.61041e-01	-2.01415e-01	-1.47104e+06	-1.45036e+06	7.01921e+04	-4.64998e+04	3.60458e+02	3.54244e+02	3.15052e-05	2.94699e-05	3.08435e+02	7.93622e-06	4.07607e+01	-1.41966e-13	2.06818e+04	-1.16692e+05	-6.21386e+00	-2.03531e-06
7.45280e+10	2.21601e+03	1.76751e+06	4.46843e+03	4.77692e+03	8.64767e-06	1.65766e-05	1.24280e+03	1.28351e+03	2.26104e-12	2.11979e-12	1.21217e+04	1.28520e+04	-2.72255e-01	-2.02490e-01	5.99745e+03	7.05791e+03	-2.61000e-01	-2.01054e-01	-1.46950e+06	-1.44910e+06	7.81992e+04	-3.90363e+04	3.60506e+02	3.54237e+02	3.14860e-05	2.94528e-05	3.08488e+02	7.92895e-06	4.07123e+01	-1.41254e-13	2.04059e+04	-1.17236e+05	-6.26861e+00	-2.03323e-06
7.48000e+10	2.21757e+03	1.77302e+06	4.47116e+03	4.77970e+03	8.62359e-06	1.65453e-05	1.24275e+03	1.28342e+03	2.25612e-12	2.11557e-12	1.21285e+04	1.28594e+04	-2.71951e-01	-2.02063e-01	5.99803e+03	7.06068e+03	-2.60960e-01	-2.00693e-01	-1.46796e+06	-1.44783e+06	8.62011e+04	-3.15774e+04	3.60554e+02	3.54231e+02	3.14668e-05	2.94357e-05	3.08540e+02	7.92170e-06	4.06641e+01	-1.40547e-13	2.01301e+04	-1.17778e+05	-6.32330e+00	-2.03116e-06
7.50720e+10	2.21911e+03	1.77853e+06	4.47387e+03	4.78247e+03	8.59963e-06	1.65141e-05	1.24271e+03	1.28332e+03	2.25122e-12	2.11138e-12	1.21353e+04	1.28669e+04	-2.71649e-01	-2.01639e-01	5.99861e+03	7.06344e+03	-2.60920e-01	-2.00335e-01	-1.46642e+06	-1.44657e+06	9.41999e+04	-2.41209e+04	3.60603e+02	3.54225e+02	3.14477e-05	2.94186e-05	3.08594e+02	7.91446e-06	4.06159e+01	-1.39844e-13	1.98544e+04	-1.18321e+05	-6.37794e+00	-2.02910e-06
7.53440e+10	2.22065e+03	1.78404e+06	4.47659e+03	4.78523e+03	8.57579e-06	1.64830e-05	1.24266e+03	1.28323e+03	2.24635e-12	2.10720e-12	1.21421e+04	1.28743e+04	-2.71349e-01	-2.01216e-01	5.99917e+03	7.06620e+03	-2.60881e-01	-1.99977e-01	-1.46488e+06	-1.44531e+06	1.02196e+05	-1.66662e+04	3.60650e+02	3.54218e+02	3.14286e-05	2.94016e-05	3.08647e+02	7.90723e-06	4.05677e+01	-1.39147e-13	1.95791e+04	-1.18863e+05	-6.43253e+00	-2.02705e-06
7.56160e+10	2.22219e+03	1.78954e+06	4.47930e+03	4.78800e+03	8.55208e-06	1.64521e-05	1.24262e+03	1.28314e+03	2.24150e-12	2.10304e-12	1.21488e+04	1.28817e+04	-2.71050e-01	-2.00796e-01	5.99974e+03	7.06895e+03	-2.60843e-01	-1.99622e-01	-1.46334e+06	-1.44404e+06	1.10188e+05	-9.21612e+03	3.60698e+02	3.54211e+02	3.14096e-05	2.93846e-05	3.08701e+02	7.90001e-06	4.05197e+01	-1.38454e-13	1.93038e+04	-1.19404e+05	-6.48705e+00	-2.02501e-06
7.58880e+10	2.22373e+03	1.79503e+06	4.48200e+03	4.79076e+03	8.52850e-06	1.64213e-05	1.24257e+03	1.28305e+03	2.23667e-12	2.09890e-12	1.21556e+04	1.28891e+04	-2.70753e-01	-2.00377e-01	6.00029e+03	7.07169e+03	-2.60805e-01	-1.99268e-01	-1.46180e+06	-1.44277e+06	1.18174e+05	-1.77068e+03	3.60746e+02	3.54205e+02	3.13907e-05	2.93677e-05	3.08755e+02	7.89282e-06	4.04718e+01	-1.37766e-13	1.90287e+04	-1.19944e+05	-6.54150e+00	-2.02297e-06
7.61600e+10	2.22526e+03	1.80053e+06	4.48470e+03	4.79351e+03	8.50504e-06	1.63907e-05	1.24253e+03	1.28296e+03	2.23186e-12	2.09478e-12	1.21623e+04	1.28964e+04	-2.70458e-01	-1.99960e-01	6.00085e+03	7.07443e+03	-2.60769e-01	-1.98915e-01	-1.46026e+06	-1.44150e+06	1.26157e+05	5.67309e+03	3.60794e+02	3.54198e+02	3.13717e-05	2.93508e-05	3.08810e+02	7.88563e-06	4.04240e+01	-1.37083e-13	1.87538e+04	-1.20484e+05	-6.59590e+00	-2.02095e-06
7.64320e+10	2.22678e+03	1.80602e+06	4.48740e+03	4.79627e+03	8.48169e-06	1.63601e-05	1.24249e+03	1.28286e+03	2.22708e-12	2.09067e-12	1.21690e+04	1.29038e+04	-2.70165e-01	-1.99545e-01	6.00140e+03	7.07716e+03	-2.60733e-01	-1.98564e-01	-1.45871e+06	-1.44023e+06	1.34139e+05	1.31151e+04	3.60841e+02	3.54191e+02	3.13529e-05	2.93340e-05	3.08865e+02	7.87845e-06	4.03761e+01	-1.36404e-13	1.84792e+04	-1.21024e+05	-6.65025e+00	-2.01894e-06
7.67040e+10	2.22830e+03	1.81150e+06	4.49009e+03	4.79902e+03	8.45848e-06	1.63298e-05	1.24244e+03	1.28277e+03	2.22231e-12	2.08658e-12	1.21757e+04	1.29112e+04	-2.69873e-01	-1.99132e-01	6.00194e+03	7.07989e+03	-2.60697e-01	-1.98215e-01	-1.45717e+06	-1.43896e+06	1.42114e+05	2.05520e+04	3.60888e+02	3.54184e+02	3.13341e-05	2.93172e-05	3.08920e+02	7.87130e-06	4.03284e+01	-1.35730e-13	1.82046e+04	-1.21562e+05	-6.70454e+00	-2.01693e-06
7.69760e+10	2.22983e+03	1.81698e+06	4.49278e+03	4.80176e+03	8.43538e-06	1.62995e-05	1.24240e+03	1.28268e+03	2.21757e-12	2.08251e-12	1.21824e+04	1.29185e+04	-2.69582e-01	-1.98721e-01	6.00248e+03	7.08261e+03	-2.60663e-01	-1.97867e-01	-1.45562e+06	-1.43769e+06	1.50084e+05	2.79837e+04	3.60936e+02	3.54177e+02	3.13153e-05	2.93004e-05	3.08975e+02	7.86415e-06	4.02809e+01	-1.35061e-13	1.79302e+04	-1.22100e+05	-6.75874e+00	-2.01493e-06
7.72480e+10	2.23134e+03	1.82246e+06	4.49547e+03	4.80450e+03	8.41240e-06	1.62694e-05	1.24236e+03	1.28259e+03	2.21285e-12	2.07845e-12	1.21890e+04	1.29258e+04	-2.69294e-01	-1.98312e-01	6.00301e+03	7.08532e+03	-2.60629e-01	-1.97520e-01	-1.45407e+06	-1.43642e+06	1.58052e+05	3.54144e+04	3.60983e+02	3.54170e+02	3.12966e-05	2.92837e-05	3.09031e+02	7.85702e-06	4.02334e+01	-1.34396e-13	1.76560e+04	-1.22638e+05	-6.81291e+00	-2.01294e-06
7.75200e+10	2.23285e+03	1.82794e+06	4.49815e+03	4.80724e+03	8.38953e-06	1.62394e-05	1.24232e+03	1.28250e+03	2.20815e-12	2.07442e-12	1.21957e+04	1.29331e+04	-2.69007e-01	-1.97905e-01	6.00354e+03	7.08803e+03	-2.60596e-01	-1.97175e-01	-1.45253e+06	-1.43514e+06	1.66019e+05	4.28442e+04	3.61029e+02	3.54162e+02	3.12780e-05	2.92670e-05	3.09088e+02	7.84990e-06	4.01858e+01	-1.33735e-13	1.73821e+04	-1.23175e+05	-6.86703e+00	-2.01096e-06
7.77920e+10	2.23436e+03	1.83341e+06	4.50083e+03	4.80997e+03	8.36679e-06	1.62096e-05	1.24228e+03	1.28241e+03	2.20347e-12	2.07039e-12	1.22023e+04	1.29404e+04	-2.68721e-01	-1.97499e-01	6.00406e+03	7.09073e+03	-2.60564e-01	-1.96831e-01	-1.45098e+06	-1.43387e+06	1.73978e+05	5.02667e+04	3.61076e+02	3.54155e+02	3.12594e-05	2.92504e-05	3.09144e+02	7.84280e-06	4.01386e+01	-1.33079e-13	1.71082e+04	-1.23711e+05	-6.92107e+00	-2.00899e-06
7.80640e+10	2.23588e+03	1.83887e+06	4.50350e+03	4.81270e+03	8.34417e-06	1.61799e-05	1.24223e+03	1.28233e+03	2.19882e-12	2.06639e-12	1.22090e+04	1.29477e+04	-2.68438e-01	-1.97096e-01	6.00458e+03	7.09342e+03	-2.60532e-01	-1.96489e-01	-1.44942e+06	-1.43259e+06	1.81928e+05	5.76815e+04	3.61124e+02	3.54149e+02	3.12408e-05	2.92338e-05	3.09200e+02	7.83572e-06	4.00917e+01	-1.32427e-13	1.68344e+04	-1.24247e+05	-6.97501e+00	-2.00702e-06
7.83360e+10	2.23740e+03	1.84433e+06	4.50617e+03	4.81542e+03	8.32166e-06	1.61503e-05	1.24219e+03	1.28224e+03	2.19418e-12	2.06240e-12	1.22156e+04	1.29549e+04	-2.68155e-01	-1.96694e-01	6.00509e+03	7.09610e+03	-2.60501e-01	-1.96149e-01	-1.44787e+06	-1.43131e+06	1.89875e+05	6.50934e+04	3.61172e+02	3.54143e+02	3.12223e-05	2.92172e-05	3.09256e+02	7.82865e-06	4.00449e+01	-1.31780e-13	1.65608e+04	-1.24782e+05	-7.02890e+00	-2.00507e-06
7.86080e+10	2.23892e+03	1.84979e+06	4.50883e+03	4.81815e+03	8.29927e-06	1.61209e-05	1.24215e+03	1.28215e+03	2.18957e-12	2.05843e-12	1.22222e+04	1.29622e+04	-2.67875e-01	-1.96294e-01	6.00559e+03	7.09878e+03	-2.60471e-01	-1.95810e-01	-1.44632e+06	-1.43003e+06	1.97818e+05	7.25017e+04	3.61220e+02	3.54137e+02	3.12039e-05	2.92007e-05	3.09313e+02	7.82160e-06	3.99982e+01	-1.31137e-13	1.62873e+04	-1.25316e+05	-7.08273e+00	-2.00312e-06
7.88800e+10	2.24043e+03	1.85525e+06	4.51149e+03	4.82086e+03	8.27700e-06	1.60916e-05	1.24211e+03	1.28206e+03	2.18498e-12	2.05448e-12	1.22288e+04	1.29694e+04	-2.67596e-01	-1.95897e-01	6.00609e+03	7.10145e+03	-2.60442e-01	-1.95472e-01	-1.44476e+06	-1.42874e+06	2.05755e+05	7.99053e+04	3.61268e+02	3.54131e+02	3.11855e-05	2.91843e-05	3.09370e+02	7.81456e-06	3.99517e+01	-1.30498e-13	1.60140e+04	-1.25850e+05	-7.13649e+00	-2.00117e-06
7.91520e+10	2.24195e+03	1.86070e+06	4.51415e+03	4.82358e+03	8.25484e-06	1.60624e-05	1.24207e+03	1.28198e+03	2.18041e-12	2.05054e-12	1.22353e+04	1.29767e+04	-2.67319e-01	-1.95500e-01	6.00658e+03	7.10411e+03	-2.60413e-01	-1.95136e-01	-1.44320e+06	-1.42746e+06	2.13687e+05	8.73042e+04	3.61316e+02	3.54126e+02	3.11671e-05	2.91679e-05	3.09427e+02	7.80754e-06	3.99054e+01	-1.29864e-13	1.57408e+04	-1.26383e+05	-7.19018e+00	-1.99924e-06
7.94240e+10	2.24345e+03	1.86615e+06	4.51680e+03	4.82629e+03	8.23279e-06	1.60333e-05	1.24203e+03	1.28189e+03	2.17586e-12	2.04662e-12	1.22419e+04	1.29839e+04	-2.67043e-01	-1.95118e-01	6.00707e+03	7.10677e+03	-2.60385e-01	-1.94806e-01	-1.44164e+06	-1.42618e+06	2.21619e+05	9.47027e+04	3.61363e+02	3.54120e+02	3.11488e-05	2.91515e-05	3.09484e+02	7.80052e-06	3.98590e+01	-1.29234e-13	1.54678e+04	-1.26916e+05	-7.24383e+00	-1.99731e-06
7.96960e+10	2.24495e+03	1.87159e+06	4.51945e+03	4.82899e+03	8.21084e-06	1.60044e-05	1.24199e+03	1.28180e+03	2.17132e-12	2.04272e-12	1.22485e+04	1.29911e+04	-2.66768e-01	-1.94713e-01	6.00756e+03	7.10943e+03	-2.60358e-01	-1.94468e-01	-1.44009e+06	-1.42489e+06	2.29547e+05	1.02099e+05	3.61411e+02	3.54113e+02	3.11306e-05	2.91352e-05	3.09542e+02	7.79352e-06	3.98126e+01	-1.28608e-13	1.51951e+04	-1.27448e+05	-7.29743e+00	-1.99540e-06
7.99680e+10	2.24645e+03	1.87703e+06	4.52210e+03	4.83170e+03	8.18901e-06	1.59756e-05	1.24195e+03	1.28172e+03	2.16681e-12	2.03883e-12	1.22550e+04	1.29983e+04	-2.66495e-01	-1.94322e-01	6.00804e+03	7.11207e+03	-2.60331e-01	-1.94136e-01	-1.43853e+06	-1.42360e+06	2.37470e+05	1.09491e+05	3.61458e+02	3.54107e+02	3.11123e-05	2.91189e-05	3.09600e+02	7.78654e-06	3.97664e+01	-1.27986e-13	1.49225e+04	-1.27979e+05	-7.35096e+00	-1.99349e-06
